evicted_count,layer_bin,layer_label,layer_source,layer_source_label,policy,retained_count,retention_fraction,role,token_bin
0.0,0,L00-L03,explicit_layer,explicit layer column,none,2221.0,1.0,template,43
0.0,0,L00-L03,explicit_layer,explicit layer column,none,3000.0,1.0,template,44
0.0,0,L00-L03,explicit_layer,explicit layer column,none,5074.0,1.0,template,45
0.0,0,L00-L03,explicit_layer,explicit layer column,none,8156.0,1.0,template,46
0.0,0,L00-L03,explicit_layer,explicit layer column,none,6236.0,1.0,template,47
0.0,0,L00-L03,explicit_layer,explicit layer column,none,687.0,1.0,user,0
0.0,0,L00-L03,explicit_layer,explicit layer column,none,2808.0,1.0,user,1
0.0,0,L00-L03,explicit_layer,explicit layer column,none,4257.0,1.0,user,2
0.0,0,L00-L03,explicit_layer,explicit layer column,none,5248.0,1.0,user,3
0.0,0,L00-L03,explicit_layer,explicit layer column,none,5570.0,1.0,user,4
0.0,0,L00-L03,explicit_layer,explicit layer column,none,5675.0,1.0,user,5
0.0,0,L00-L03,explicit_layer,explicit layer column,none,6028.0,1.0,user,6
0.0,0,L00-L03,explicit_layer,explicit layer column,none,6092.0,1.0,user,7
0.0,0,L00-L03,explicit_layer,explicit layer column,none,6337.0,1.0,user,8
0.0,0,L00-L03,explicit_layer,explicit layer column,none,6610.0,1.0,user,9
0.0,0,L00-L03,explicit_layer,explicit layer column,none,6905.0,1.0,user,10
0.0,0,L00-L03,explicit_layer,explicit layer column,none,7195.0,1.0,user,11
0.0,0,L00-L03,explicit_layer,explicit layer column,none,7740.0,1.0,user,12
0.0,0,L00-L03,explicit_layer,explicit layer column,none,7940.0,1.0,user,13
0.0,0,L00-L03,explicit_layer,explicit layer column,none,8323.0,1.0,user,14
0.0,0,L00-L03,explicit_layer,explicit layer column,none,8442.0,1.0,user,15
0.0,0,L00-L03,explicit_layer,explicit layer column,none,9208.0,1.0,user,16
0.0,0,L00-L03,explicit_layer,explicit layer column,none,9127.0,1.0,user,17
0.0,0,L00-L03,explicit_layer,explicit layer column,none,9586.0,1.0,user,18
0.0,0,L00-L03,explicit_layer,explicit layer column,none,9668.0,1.0,user,19
0.0,0,L00-L03,explicit_layer,explicit layer column,none,9960.0,1.0,user,20
0.0,0,L00-L03,explicit_layer,explicit layer column,none,10300.0,1.0,user,21
0.0,0,L00-L03,explicit_layer,explicit layer column,none,10616.0,1.0,user,22
0.0,0,L00-L03,explicit_layer,explicit layer column,none,9992.0,1.0,user,23
0.0,0,L00-L03,explicit_layer,explicit layer column,none,11915.0,1.0,user,24
0.0,0,L00-L03,explicit_layer,explicit layer column,none,11647.0,1.0,user,25
0.0,0,L00-L03,explicit_layer,explicit layer column,none,11731.0,1.0,user,26
0.0,0,L00-L03,explicit_layer,explicit layer column,none,12134.0,1.0,user,27
0.0,0,L00-L03,explicit_layer,explicit layer column,none,12446.0,1.0,user,28
0.0,0,L00-L03,explicit_layer,explicit layer column,none,12529.0,1.0,user,29
0.0,0,L00-L03,explicit_layer,explicit layer column,none,13092.0,1.0,user,30
0.0,0,L00-L03,explicit_layer,explicit layer column,none,12349.0,1.0,user,31
0.0,0,L00-L03,explicit_layer,explicit layer column,none,14096.0,1.0,user,32
0.0,0,L00-L03,explicit_layer,explicit layer column,none,13572.0,1.0,user,33
0.0,0,L00-L03,explicit_layer,explicit layer column,none,13617.0,1.0,user,34
0.0,0,L00-L03,explicit_layer,explicit layer column,none,13278.0,1.0,user,35
0.0,0,L00-L03,explicit_layer,explicit layer column,none,14659.0,1.0,user,36
0.0,0,L00-L03,explicit_layer,explicit layer column,none,14212.0,1.0,user,37
0.0,0,L00-L03,explicit_layer,explicit layer column,none,14158.0,1.0,user,38
0.0,0,L00-L03,explicit_layer,explicit layer column,none,14014.0,1.0,user,39
0.0,0,L00-L03,explicit_layer,explicit layer column,none,15031.0,1.0,user,40
0.0,0,L00-L03,explicit_layer,explicit layer column,none,13964.0,1.0,user,41
0.0,0,L00-L03,explicit_layer,explicit layer column,none,13734.0,1.0,user,42
0.0,0,L00-L03,explicit_layer,explicit layer column,none,12132.0,1.0,user,43
0.0,0,L00-L03,explicit_layer,explicit layer column,none,11576.0,1.0,user,44
0.0,0,L00-L03,explicit_layer,explicit layer column,none,9903.0,1.0,user,45
0.0,0,L00-L03,explicit_layer,explicit layer column,none,7033.0,1.0,user,46
0.0,0,L00-L03,explicit_layer,explicit layer column,none,4322.0,1.0,user,47
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4454.0,1.0,system,0
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6733.0,1.0,system,1
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,7196.0,1.0,system,2
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8699.0,1.0,system,3
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8997.0,1.0,system,4
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8337.0,1.0,system,5
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8605.0,1.0,system,6
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,7761.0,1.0,system,7
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,7895.0,1.0,system,8
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,7228.0,1.0,system,9
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6830.0,1.0,system,10
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5690.0,1.0,system,11
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6547.0,1.0,system,12
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5399.0,1.0,system,13
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5069.0,1.0,system,14
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4338.0,1.0,system,15
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5116.0,1.0,system,16
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3865.0,1.0,system,17
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3990.0,1.0,system,18
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3024.0,1.0,system,19
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2924.0,1.0,system,20
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2733.0,1.0,system,21
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2361.0,1.0,system,22
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1887.0,1.0,system,23
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2263.0,1.0,system,24
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1799.0,1.0,system,25
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1650.0,1.0,system,26
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1492.0,1.0,system,27
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1354.0,1.0,system,28
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1199.0,1.0,system,29
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1137.0,1.0,system,30
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,862.0,1.0,system,31
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,836.0,1.0,system,32
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,578.0,1.0,system,33
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,486.0,1.0,system,34
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,275.0,1.0,system,35
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,205.0,1.0,system,36
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,85.0,1.0,system,37
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,31.0,1.0,system,38
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5.0,1.0,system,39
269.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,11511.0,0.9771646859083192,template,0
557.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5038.0,0.9004468275245755,template,1
630.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2681.0,0.8097251585623678,template,2
248.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,285.0,0.5347091932457786,template,3
148.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,template,4
215.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,template,5
191.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,22.0,0.10328638497652583,template,6
180.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,192.0,0.5161290322580645,template,7
69.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,541.0,0.8868852459016393,template,8
55.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,768.0,0.9331713244228432,template,9
48.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,913.0,0.9500520291363164,template,10
24.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,889.0,0.9737130339539978,template,11
35.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1094.0,0.9689991142604074,template,12
53.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1043.0,0.9516423357664233,template,13
71.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,970.0,0.9317963496637848,template,14
81.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,888.0,0.9164086687306502,template,15
85.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1148.0,0.9310624493106245,template,16
67.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1188.0,0.9466135458167331,template,17
120.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1362.0,0.9190283400809717,template,18
106.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1421.0,0.9305828421741977,template,19
91.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1679.0,0.9485875706214689,template,20
97.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1497.0,0.939146800501882,template,21
127.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1645.0,0.9283295711060948,template,22
78.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,939.0,0.9233038348082596,template,23
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1832.0,1.0,template,24
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1250.0,1.0,template,25
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1033.0,1.0,template,26
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,932.0,1.0,template,27
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,781.0,1.0,template,28
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,662.0,1.0,template,29
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,686.0,1.0,template,30
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,381.0,1.0,template,31
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,516.0,1.0,template,32
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,496.0,1.0,template,33
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,385.0,1.0,template,34
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,407.0,1.0,template,35
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,390.0,1.0,template,36
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,346.0,1.0,template,37
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,259.0,1.0,template,38
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,182.0,1.0,template,39
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,101.0,1.0,template,40
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,214.0,1.0,template,41
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1161.0,1.0,template,42
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2221.0,1.0,template,43
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3000.0,1.0,template,44
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5074.0,1.0,template,45
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8156.0,1.0,template,46
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6236.0,1.0,template,47
687.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,0
2808.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,1
4257.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,2
5248.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,3
5570.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,4
5675.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,5
6028.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,6
6084.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8.0,0.0013131976362442547,user,7
6283.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,54.0,0.008521382357582452,user,8
6324.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,286.0,0.043267776096822995,user,9
6356.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,549.0,0.07950760318609704,user,10
6321.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,874.0,0.12147324530924253,user,11
6430.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1310.0,0.16925064599483206,user,12
6383.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1557.0,0.196095717884131,user,13
6420.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1903.0,0.22864351796227322,user,14
6386.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2056.0,0.2435441838426913,user,15
6565.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2643.0,0.28703301476976545,user,16
6512.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2615.0,0.28651254519557356,user,17
6588.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2998.0,0.3127477571458377,user,18
6615.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3053.0,0.3157840297889946,user,19
6689.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3271.0,0.3284136546184739,user,20
6703.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3597.0,0.3492233009708738,user,21
6759.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3857.0,0.3633195177091183,user,22
6637.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3355.0,0.3357686148919135,user,23
6914.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5001.0,0.41972303818715906,user,24
6692.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4955.0,0.4254314415729372,user,25
6606.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5125.0,0.4368766516068536,user,26
6548.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5586.0,0.46035932091643317,user,27
6428.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6018.0,0.48352884460870965,user,28
6273.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6256.0,0.4993215739484396,user,29
6109.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6983.0,0.5333791628475405,user,30
5812.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6537.0,0.5293546036116284,user,31
5779.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8317.0,0.5900255391600454,user,32
5574.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,7998.0,0.5893015030946065,user,33
5268.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8349.0,0.6131306455166337,user,34
5066.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8212.0,0.6184666365416478,user,35
5007.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9652.0,0.6584350910703323,user,36
4858.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9354.0,0.6581761891359414,user,37
4665.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9493.0,0.6705043085181522,user,38
4269.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9745.0,0.6953760525189097,user,39
3979.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,11052.0,0.7352804204643736,user,40
3654.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,10310.0,0.738327126897737,user,41
3110.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,10624.0,0.7735546818115625,user,42
2824.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9308.0,0.7672271678206396,user,43
2523.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9053.0,0.7820490670352453,user,44
1813.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8090.0,0.8169241643946279,user,45
999.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6034.0,0.8579553533342813,user,46
108.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4214.0,0.9750115687181861,user,47
3822.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,632.0,0.141894925909295,system,0
2463.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,4270.0,0.6341898113768009,system,1
1051.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,6145.0,0.853946637020567,system,2
700.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,7999.0,0.9195309805724796,system,3
554.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,8443.0,0.9384239190841391,system,4
384.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,7953.0,0.9539402662828356,system,5
252.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,8353.0,0.9707147007553748,system,6
289.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,7472.0,0.9627625306017266,system,7
222.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,7673.0,0.9718809373020899,system,8
166.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,7062.0,0.9770337576092972,system,9
120.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,6710.0,0.9824304538799414,system,10
149.0,0,L00-L03,explicit_layer,explicit layer column,random_matched__budget128__seed991,5541.0,0.9738137082601055,system,11
